token1,similarity,token2
truck,0,frying_pan
truck,3,cat
truck,0,sponge_bob
truck,-1,songbird
truck,1,hedgehog
truck,2,sheep
truck,2,bench
truck,2,turtle
truck,2,apple
truck,2,satellite
truck,0, 
truck,3,beetle
truck,2,mouse
truck,2,shark
truck,1,swan
truck,2,crab
truck,4,ship
truck,0,walkie_talkie
truck,2,flower
truck,2,banana
truck,2,submarine
truck,1,scissors
truck,0,starfish
truck,0,eyeglasses
truck,3,knife
truck,0,cell_phone
truck,0,wine_bottle
truck,0,jack_o_lantern
truck,1,octopus
truck,0,speed_boat
truck,5,bulldozer
truck,3,bear
truck,2,lobster
truck,3,basket
truck,3,window
truck,4,cabin
truck,2,parachute
truck,6,motorcycle
truck,3,pistol
truck,0,standing_bird
truck,2,tiger
truck,0,flying_bird
truck,3,saw
truck,1,penguin
truck,2,monkey
truck,2,castle
truck,2,candle
truck,2,blimp
truck,1,seagull
truck,0,race_car
truck,2,snail
truck,5,bus
truck,6,suv
truck,1,trombone
truck,2,armor
truck,3,elephant
truck,1,ray
truck,10,truck
truck,1,trumpet
truck,3,cow
truck,2,shoe
truck,2,key
truck,4,train
truck,0,teapot
truck,2,raccoon
truck,6,tractor
truck,1,skyscraper
truck,3,cannon
truck,3,fish
truck,3,rocket
truck,2,frog
truck,2,hat
truck,0,computer_monitor
truck,0,flying_saucer
truck,0,ice_cream_cone
truck,2,giraffe
truck,1,pretzel
truck,3,camel
truck,1,violin
truck,0,person_sitting
truck,2,table
truck,0,hourglass
truck,2,hotdog
truck,1,parrot
truck,2,fan
truck,2,umbrella
truck,2,mushroom
truck,2,dinosaur
truck,4,tank
truck,0,potted_plant
truck,4,tent
truck,3,rifle
truck,1,sword
truck,0,alarm_clock
truck,1,cloud
truck,3,pizza
truck,2,guitar
truck,0,harp
truck,2,bee
truck,3,toilet
truck,1,ape
truck,3,sailboat
truck,0,space_shuttle
truck,2,windmill
truck,2,ant
truck,2,rooster
truck,2,rainbow
truck,0,geyser
truck,3,person
truck,3,walking
truck,3,chair
truck,5,door
truck,1,panda
truck,3,bridge
truck,1,dolphin
truck,2,spider
truck,1,megaphone
truck,1,owl
truck,1,cactus
truck,2,bat
truck,0,wading_bird
truck,2,screwdriver
truck,3,hamburger
truck,4,airplane
truck,3,chicken
truck,2,tv
truck,2,brain
truck,1,pear
truck,3,pig
truck,3,backpack
truck,0,jellyfish
truck,2,piano
truck,2,telephone
truck,5,bicycle
truck,1,keyboard
truck,2,lizard
truck,2,laptop
truck,3,hammer
truck,2,squirrel
truck,2,duck
truck,3,couch
truck,0,satellite_dish
truck,-1,crocodilian
truck,2,bush
truck,0,pickup_truck
truck,1,racket
truck,4,horse
truck,4,house
truck,2,moon
truck,0,computer_mouse
truck,2,tomato
truck,2,bread
truck,1,carrot
truck,4,helicopter
truck,3,deer
truck,2,lion
truck,2,axe
truck,2,scorpion
truck,2,pineapple
truck,6,hot_air_balloon
truck,2,snake
truck,2,microphone
truck,2,strawberry
truck,1,saxophone
truck,0,hermit_crab
trumpet,1,sedan
trumpet,2,dragon
trumpet,2,rhinoceros
trumpet,2,sun
trumpet,2,butterfly
trumpet,0,teddy_bear
trumpet,1,kangaroo
trumpet,2,seal
trumpet,2,zebra
trumpet,2,spoon
trumpet,0,sea_turtle
trumpet,1,dog
trumpet,1,volcano
trumpet,2,tree
trumpet,1,cup
trumpet,0,palm_tree
trumpet,4,bell
trumpet,1,microscope
trumpet,0,t_shirt
trumpet,0,wheelchair
trumpet,2,rabbit
trumpet,2,radio
trumpet,3,church
trumpet,0,frying_pan
trumpet,1,cat
trumpet,0,sponge_bob
trumpet,2,songbird
trumpet,2,hedgehog
trumpet,1,sheep
trumpet,1,bench
trumpet,2,turtle
trumpet,2,apple
trumpet,1,satellite
trumpet,0, 
trumpet,2,beetle
trumpet,1,mouse
trumpet,2,shark
trumpet,3,swan
trumpet,1,crab
trumpet,1,ship
trumpet,0,walkie_talkie
trumpet,3,flower
trumpet,1,banana
trumpet,1,submarine
trumpet,1,scissors
trumpet,2,starfish
trumpet,1,eyeglasses
trumpet,1,knife
trumpet,0,cell_phone
trumpet,0,wine_bottle
trumpet,0,jack_o_lantern
trumpet,2,octopus
trumpet,0,speed_boat
trumpet,1,bulldozer
trumpet,2,bear
trumpet,1,lobster
trumpet,2,basket
trumpet,1,window
trumpet,1,cabin
trumpet,1,parachute
trumpet,1,motorcycle
trumpet,1,pistol
trumpet,0,standing_bird
trumpet,2,tiger
trumpet,0,flying_bird
trumpet,2,saw
trumpet,2,penguin
trumpet,2,monkey
trumpet,2,castle
trumpet,2,candle
trumpet,1,blimp
trumpet,2,seagull
trumpet,0,race_car
trumpet,2,snail
trumpet,0,bus
trumpet,0,suv
trumpet,8,trombone
trumpet,1,armor
trumpet,2,elephant
trumpet,1,ray
trumpet,1,truck
trumpet,10,trumpet
trumpet,2,cow
trumpet,1,shoe
trumpet,2,key
trumpet,2,train
trumpet,2,teapot
trumpet,1,raccoon
trumpet,1,tractor
trumpet,1,skyscraper
trumpet,2,cannon
trumpet,2,fish
trumpet,2,rocket
trumpet,3,frog
trumpet,2,hat
trumpet,0,computer_monitor
trumpet,0,flying_saucer
trumpet,0,ice_cream_cone
trumpet,2,giraffe
trumpet,0,pretzel
trumpet,2,camel
trumpet,6,violin
trumpet,0,person_sitting
trumpet,1,table
trumpet,2,hourglass
trumpet,1,hotdog
trumpet,2,parrot
trumpet,1,fan
trumpet,1,umbrella
trumpet,2,mushroom
trumpet,1,dinosaur
trumpet,2,tank
trumpet,0,potted_plant
trumpet,2,tent
trumpet,2,rifle
trumpet,3,sword
trumpet,0,alarm_clock
trumpet,2,cloud
trumpet,1,pizza
trumpet,6,guitar
trumpet,6,harp
trumpet,2,bee
trumpet,1,toilet
trumpet,2,ape
trumpet,1,sailboat
trumpet,0,space_shuttle
trumpet,1,windmill
trumpet,1,ant
trumpet,2,rooster
trumpet,3,rainbow
trumpet,1,geyser
trumpet,1,person
trumpet,1,walking
trumpet,2,chair
trumpet,1,door
trumpet,1,panda
trumpet,2,bridge
trumpet,2,dolphin
trumpet,2,spider
trumpet,3,megaphone
trumpet,2,owl
trumpet,2,cactus
trumpet,2,bat
trumpet,0,wading_bird
trumpet,1,screwdriver
trumpet,1,hamburger
trumpet,1,airplane
trumpet,1,chicken
trumpet,1,tv
trumpet,1,brain
trumpet,2,pear
trumpet,2,pig
trumpet,1,backpack
trumpet,2,jellyfish
trumpet,6,piano
trumpet,1,telephone
trumpet,1,bicycle
trumpet,3,keyboard
trumpet,1,lizard
trumpet,1,laptop
trumpet,2,hammer
trumpet,1,squirrel
trumpet,2,duck
trumpet,1,couch
trumpet,0,satellite_dish
trumpet,0,crocodilian
trumpet,2,bush
trumpet,0,pickup_truck
trumpet,2,racket
trumpet,2,horse
trumpet,1,house
trumpet,2,moon
trumpet,0,computer_mouse
trumpet,1,tomato
trumpet,1,bread
trumpet,2,carrot
trumpet,1,helicopter
trumpet,1,deer
trumpet,2,lion
trumpet,2,axe
trumpet,1,scorpion
trumpet,2,pineapple
trumpet,0,hot_air_balloon
trumpet,2,snake
trumpet,3,microphone
trumpet,2,strawberry
trumpet,8,saxophone
trumpet,0,hermit_crab
cow,1,sedan
cow,4,dragon
cow,4,rhinoceros
cow,3,sun
cow,3,butterfly
cow,0,teddy_bear
cow,5,kangaroo
cow,3,seal
cow,4,zebra
cow,3,spoon
cow,0,sea_turtle
cow,5,dog
cow,2,volcano
cow,3,tree
cow,3,cup
cow,0,palm_tree
cow,3,bell
cow,1,microscope
cow,0,t_shirt
cow,1,wheelchair
cow,6,rabbit
cow,1,radio
cow,2,church
cow,0,frying_pan
cow,5,cat
cow,0,sponge_bob
cow,1,songbird
cow,3,hedgehog
cow,8,sheep
cow,2,bench
cow,4,turtle
cow,4,apple
cow,0,satellite
cow,0, 
cow,3,beetle
cow,4,mouse
cow,4,shark
cow,4,swan
cow,3,crab
cow,2,ship
cow,0,walkie_talkie
cow,3,flower
cow,4,banana
cow,0,submarine
cow,2,scissors
cow,2,starfish
cow,0,eyeglasses
cow,2,knife
cow,0,cell_phone
cow,0,wine_bottle
cow,0,jack_o_lantern
cow,3,octopus
cow,0,speed_boat
cow,2,bulldozer
cow,4,bear
cow,3,lobster
cow,3,basket
cow,2,window
cow,2,cabin
cow,1,parachute
cow,2,motorcycle
cow,2,pistol
cow,0,standing_bird
cow,4,tiger
cow,0,flying_bird
cow,3,saw
cow,3,penguin
cow,5,monkey
cow,2,castle
cow,2,candle
cow,2,blimp
cow,2,seagull
cow,0,race_car
cow,3,snail
cow,2,bus
cow,1,suv
cow,1,trombone
cow,2,armor
cow,6,elephant
cow,2,ray
cow,3,truck
cow,2,trumpet
cow,10,cow
cow,3,shoe
cow,1,key
cow,3,train
cow,2,teapot
cow,4,raccoon
cow,4,tractor
cow,1,skyscraper
cow,2,cannon
cow,4,fish
cow,2,rocket
cow,5,frog
cow,3,hat
cow,0,computer_monitor
cow,0,flying_saucer
cow,0,ice_cream_cone
cow,5,giraffe
cow,3,pretzel
cow,6,camel
cow,1,violin
cow,0,person_sitting
cow,2,table
cow,2,hourglass
cow,3,hotdog
cow,3,parrot
cow,2,fan
cow,2,umbrella
cow,4,mushroom
cow,4,dinosaur
cow,2,tank
cow,0,potted_plant
cow,2,tent
cow,2,rifle
cow,2,sword
cow,0,alarm_clock
cow,2,cloud
cow,3,pizza
cow,1,guitar
cow,2,harp
cow,4,bee
cow,3,toilet
cow,3,ape
cow,1,sailboat
cow,0,space_shuttle
cow,3,windmill
cow,3,ant
cow,5,rooster
cow,3,rainbow
cow,2,geyser
cow,3,person
cow,3,walking
cow,2,chair
cow,2,door
cow,4,panda
cow,2,bridge
cow,4,dolphin
cow,3,spider
cow,1,megaphone
cow,4,owl
cow,3,cactus
cow,3,bat
cow,0,wading_bird
cow,0,screwdriver
cow,4,hamburger
cow,2,airplane
cow,5,chicken
cow,2,tv
cow,3,brain
cow,2,pear
cow,6,pig
cow,2,backpack
cow,3,jellyfish
cow,1,piano
cow,0,telephone
cow,2,bicycle
cow,1,keyboard
cow,4,lizard
cow,1,laptop
cow,2,hammer
cow,4,squirrel
cow,5,duck
cow,3,couch
cow,0,satellite_dish
cow,1,crocodilian
cow,3,bush
cow,0,pickup_truck
cow,2,racket
cow,6,horse
cow,3,house
cow,4,moon
cow,0,computer_mouse
cow,4,tomato
cow,4,bread
cow,4,carrot
cow,2,helicopter
cow,6,deer
cow,5,lion
cow,2,axe
cow,2,scorpion
cow,3,pineapple
cow,0,hot_air_balloon
cow,5,snake
cow,1,microphone
cow,3,strawberry
cow,1,saxophone
cow,0,hermit_crab
shoe,1,sedan
shoe,2,dragon
shoe,0,rhinoceros
shoe,2,sun
shoe,2,butterfly
shoe,0,teddy_bear
shoe,2,kangaroo
shoe,2,seal
shoe,2,zebra
shoe,2,spoon
shoe,0,sea_turtle
shoe,3,dog
shoe,1,volcano
shoe,2,tree
shoe,2,cup
shoe,0,palm_tree
shoe,2,bell
shoe,1,microscope
shoe,0,t_shirt
shoe,3,wheelchair
shoe,2,rabbit
shoe,1,radio
shoe,2,church
shoe,0,frying_pan
shoe,2,cat
shoe,0,sponge_bob
shoe,0,songbird
shoe,2,hedgehog
shoe,2,sheep
shoe,3,bench
shoe,2,turtle
shoe,2,apple
shoe,1,satellite
shoe,0, 
shoe,1,beetle
shoe,2,mouse
shoe,2,shark
shoe,2,swan
shoe,2,crab
shoe,2,ship
shoe,0,walkie_talkie
shoe,3,flower
shoe,2,banana
shoe,1,submarine
shoe,3,scissors
shoe,1,starfish
shoe,3,eyeglasses
shoe,3,knife
shoe,0,cell_phone
shoe,0,wine_bottle
shoe,0,jack_o_lantern
shoe,1,octopus
shoe,0,speed_boat
shoe,1,bulldozer
shoe,2,bear
shoe,2,lobster
shoe,4,basket
shoe,2,window
shoe,2,cabin
shoe,1,parachute
shoe,3,motorcycle
shoe,2,pistol
shoe,0,standing_bird
shoe,2,tiger
shoe,0,flying_bird
shoe,2,saw
shoe,2,penguin
shoe,3,monkey
shoe,2,castle
shoe,3,candle
shoe,0,blimp
shoe,1,seagull
shoe,0,race_car
shoe,2,snail
shoe,2,bus
shoe,1,suv
shoe,1,trombone
shoe,2,armor
shoe,2,elephant
shoe,2,ray
shoe,2,truck
shoe,1,trumpet
shoe,3,cow
shoe,10,shoe
shoe,2,key
shoe,2,train
shoe,1,teapot
shoe,1,raccoon
shoe,2,tractor
shoe,2,skyscraper
shoe,1,cannon
shoe,2,fish
shoe,2,rocket
shoe,2,frog
shoe,3,hat
shoe,0,computer_monitor
shoe,0,flying_saucer
shoe,0,ice_cream_cone
shoe,2,giraffe
shoe,2,pretzel
shoe,3,camel
shoe,1,violin
shoe,0,person_sitting
shoe,3,table
shoe,1,hourglass
shoe,1,hotdog
shoe,1,parrot
shoe,2,fan
shoe,3,umbrella
shoe,2,mushroom
shoe,2,dinosaur
shoe,3,tank
shoe,0,potted_plant
shoe,3,tent
shoe,2,rifle
shoe,2,sword
shoe,0,alarm_clock
shoe,1,cloud
shoe,2,pizza
shoe,2,guitar
shoe,1,harp
shoe,2,bee
shoe,3,toilet
shoe,1,ape
shoe,2,sailboat
shoe,0,space_shuttle
shoe,2,windmill
shoe,2,ant
shoe,1,rooster
shoe,2,rainbow
shoe,0,geyser
shoe,2,person
shoe,4,walking
shoe,3,chair
shoe,3,door
shoe,1,panda
shoe,2,bridge
shoe,1,dolphin
shoe,2,spider
shoe,1,megaphone
shoe,2,owl
shoe,1,cactus
shoe,2,bat
shoe,0,wading_bird
shoe,2,screwdriver
shoe,2,hamburger
shoe,2,airplane
shoe,2,chicken
shoe,2,tv
shoe,1,brain
shoe,1,pear
shoe,2,pig
shoe,4,backpack
shoe,0,jellyfish
shoe,2,piano
shoe,1,telephone
shoe,4,bicycle
shoe,2,keyboard
shoe,2,lizard
shoe,2,laptop
shoe,3,hammer
shoe,2,squirrel
shoe,2,duck
shoe,2,couch
shoe,0,satellite_dish
shoe,0,crocodilian
shoe,2,bush
shoe,0,pickup_truck
shoe,3,racket
shoe,3,horse
shoe,3,house
shoe,2,moon
shoe,0,computer_mouse
shoe,1,tomato
shoe,2,bread
shoe,2,carrot
shoe,1,helicopter
shoe,2,deer
shoe,1,lion
shoe,2,axe
shoe,1,scorpion
shoe,1,pineapple
shoe,0,hot_air_balloon
shoe,3,snake
shoe,2,microphone
shoe,2,strawberry
shoe,1,saxophone
shoe,0,hermit_crab
key,1,sedan
key,2,dragon
key,0,rhinoceros
key,2,sun
key,2,butterfly
key,0,teddy_bear
key,1,kangaroo
key,3,seal
key,1,zebra
key,1,spoon
key,0,sea_turtle
key,2,dog
key,0,volcano
key,2,tree
key,2,cup
key,0,palm_tree
key,2,bell
key,1,microscope
key,0,t_shirt
key,1,wheelchair
key,1,rabbit
key,2,radio
key,2,church
key,0,frying_pan
key,2,cat
key,0,sponge_bob
key,0,songbird
key,1,hedgehog
key,1,sheep
key,2,bench
key,2,turtle
key,2,apple
key,2,satellite
key,0, 
key,1,beetle
key,3,mouse
key,2,shark
key,1,swan
key,1,crab
key,1,ship
key,0,walkie_talkie
key,2,flower
key,1,banana
key,1,submarine
key,2,scissors
key,1,starfish
key,1,eyeglasses
key,2,knife
key,0,cell_phone
key,0,wine_bottle
key,0,jack_o_lantern
key,1,octopus
key,0,speed_boat
key,1,bulldozer
key,2,bear
key,2,lobster
key,2,basket
key,4,window
key,1,cabin
key,1,parachute
key,2,motorcycle
key,1,pistol
key,0,standing_bird
key,2,tiger
key,0,flying_bird
key,2,saw
key,2,penguin
key,1,monkey
key,2,castle
key,1,candle
key,0,blimp
key,0,seagull
key,0,race_car
key,1,snail
key,2,bus
key,1,suv
key,1,trombone
key,2,armor
key,1,elephant
key,1,ray
key,2,truck
key,2,trumpet
key,1,cow
key,2,shoe
key,10,key
key,2,train
key,0,teapot
key,0,raccoon
key,1,tractor
key,0,skyscraper
key,1,cannon
key,2,fish
key,1,rocket
key,2,frog
key,2,hat
key,0,computer_monitor
key,0,flying_saucer
key,0,ice_cream_cone
key,0,giraffe
key,1,pretzel
key,1,camel
key,2,violin
key,0,person_sitting
key,3,table
key,1,hourglass
key,-1,hotdog
key,1,parrot
key,1,fan
key,2,umbrella
key,2,mushroom
key,1,dinosaur
key,2,tank
key,0,potted_plant
key,1,tent
key,1,rifle
key,2,sword
key,0,alarm_clock
key,2,cloud
key,1,pizza
key,2,guitar
key,1,harp
key,1,bee
key,1,toilet
key,1,ape
key,1,sailboat
key,0,space_shuttle
key,1,windmill
key,1,ant
key,0,rooster
key,2,rainbow
key,-1,geyser
key,3,person
key,2,walking
key,2,chair
key,3,door
key,2,panda
key,3,bridge
key,2,dolphin
key,1,spider
key,0,megaphone
key,1,owl
key,1,cactus
key,2,bat
key,0,wading_bird
key,2,screwdriver
key,1,hamburger
key,1,airplane
key,2,chicken
key,2,tv
key,3,brain
key,1,pear
key,1,pig
key,1,backpack
key,0,jellyfish
key,2,piano
key,2,telephone
key,2,bicycle
key,4,keyboard
key,1,lizard
key,2,laptop
key,3,hammer
key,0,squirrel
key,2,duck
key,1,couch
key,0,satellite_dish
key,-1,crocodilian
key,1,bush
key,0,pickup_truck
key,1,racket
key,2,horse
key,2,house
key,2,moon
key,0,computer_mouse
key,1,tomato
key,2,bread
key,2,carrot
key,1,helicopter
key,1,deer
key,2,lion
key,1,axe
key,1,scorpion
key,1,pineapple
key,0,hot_air_balloon
key,2,snake
key,2,microphone
key,1,strawberry
key,1,saxophone
key,0,hermit_crab
train,2,sedan
train,2,dragon
train,1,rhinoceros
train,2,sun
train,2,butterfly
train,0,teddy_bear
train,1,kangaroo
train,1,seal
train,2,zebra
train,1,spoon
train,0,sea_turtle
train,4,dog
train,2,volcano
train,2,tree
train,1,cup
train,0,palm_tree
train,3,bell
train,1,microscope
train,0,t_shirt
train,3,wheelchair
train,2,rabbit
train,2,radio
train,3,church
train,0,frying_pan
train,3,cat
train,0,sponge_bob
train,0,songbird
train,1,hedgehog
train,2,sheep
train,2,bench
train,1,turtle
train,1,apple
train,2,satellite
train,0, 
train,1,beetle
train,1,mouse
train,1,shark
train,2,swan
train,1,crab
train,4,ship
train,0,walkie_talkie
train,2,flower
train,2,banana
train,2,submarine
train,1,scissors
train,1,starfish
train,0,eyeglasses
train,2,knife
train,0,cell_phone
train,0,wine_bottle
train,0,jack_o_lantern
train,1,octopus
train,0,speed_boat
train,2,bulldozer
train,3,bear
train,1,lobster
train,2,basket
train,2,window
train,3,cabin
train,2,parachute
train,3,motorcycle
train,2,pistol
train,0,standing_bird
train,3,tiger
train,0,flying_bird
train,3,saw
train,1,penguin
train,3,monkey
train,3,castle
train,1,candle
train,1,blimp
train,1,seagull
train,0,race_car
train,1,snail
train,6,bus
train,1,suv
train,1,trombone
train,2,armor
train,3,elephant
train,1,ray
train,4,truck
train,2,trumpet
train,3,cow
train,2,shoe
train,2,key
train,10,train
train,1,teapot
train,1,raccoon
train,3,tractor
train,2,skyscraper
train,2,cannon
train,2,fish
train,3,rocket
train,2,frog
train,2,hat
train,0,computer_monitor
train,0,flying_saucer
train,0,ice_cream_cone
train,2,giraffe
train,1,pretzel
train,3,camel
train,2,violin
train,0,person_sitting
train,2,table
train,0,hourglass
train,2,hotdog
train,2,parrot
train,2,fan
train,1,umbrella
train,1,mushroom
train,2,dinosaur
train,3,tank
train,0,potted_plant
train,2,tent
train,2,rifle
train,2,sword
train,0,alarm_clock
train,2,cloud
train,2,pizza
train,2,guitar
train,1,harp
train,1,bee
train,3,toilet
train,1,ape
train,2,sailboat
train,0,space_shuttle
train,2,windmill
train,1,ant
train,1,rooster
train,2,rainbow
train,1,geyser
train,3,person
train,5,walking
train,2,chair
train,3,door
train,2,panda
train,5,bridge
train,2,dolphin
train,2,spider
train,1,megaphone
train,1,owl
train,1,cactus
train,2,bat
train,0,wading_bird
train,1,screwdriver
train,1,hamburger
train,4,airplane
train,2,chicken
train,1,tv
train,3,brain
train,1,pear
train,2,pig
train,2,backpack
train,1,jellyfish
train,2,piano
train,2,telephone
train,4,bicycle
train,1,keyboard
train,1,lizard
train,1,laptop
train,2,hammer
train,2,squirrel
train,2,duck
train,2,couch
train,0,satellite_dish
train,-1,crocodilian
train,2,bush
train,0,pickup_truck
train,1,racket
train,4,horse
train,3,house
train,2,moon
train,0,computer_mouse
train,1,tomato
train,2,bread
train,1,carrot
train,4,helicopter
train,2,deer
train,2,lion
train,2,axe
train,1,scorpion
train,1,pineapple
train,7,hot_air_balloon
train,2,snake
train,1,microphone
train,1,strawberry
train,1,saxophone
train,0,hermit_crab
teapot,1,sedan
teapot,3,dragon
teapot,2,rhinoceros
teapot,2,sun
teapot,3,butterfly
teapot,0,teddy_bear
teapot,2,kangaroo
teapot,2,seal
teapot,2,zebra
teapot,5,spoon
teapot,0,sea_turtle
teapot,2,dog
teapot,2,volcano
teapot,2,tree
teapot,4,cup
teapot,0,palm_tree
teapot,3,bell
teapot,1,microscope
teapot,0,t_shirt
teapot,0,wheelchair
teapot,3,rabbit
teapot,0,radio
teapot,1,church
teapot,0,frying_pan
teapot,2,cat
teapot,0,sponge_bob
teapot,2,songbird
teapot,3,hedgehog
teapot,1,sheep
teapot,2,bench
teapot,3,turtle
teapot,2,apple
teapot,1,satellite
teapot,0, 
teapot,1,beetle
teapot,2,mouse
teapot,1,shark
teapot,4,swan
teapot,2,crab
teapot,1,ship
teapot,0,walkie_talkie
teapot,4,flower
teapot,2,banana
teapot,1,submarine
teapot,2,scissors
teapot,3,starfish
teapot,2,eyeglasses
teapot,2,knife
teapot,0,cell_phone
teapot,0,wine_bottle
teapot,0,jack_o_lantern
teapot,2,octopus
teapot,0,speed_boat
teapot,1,bulldozer
teapot,2,bear
teapot,2,lobster
teapot,4,basket
teapot,1,window
teapot,2,cabin
teapot,1,parachute
teapot,1,motorcycle
teapot,1,pistol
teapot,0,standing_bird
teapot,2,tiger
teapot,0,flying_bird
teapot,1,saw
teapot,2,penguin
teapot,3,monkey
teapot,2,castle
teapot,4,candle
teapot,1,blimp
teapot,2,seagull
teapot,0,race_car
teapot,2,snail
teapot,0,bus
teapot,1,suv
teapot,1,trombone
teapot,1,armor
teapot,3,elephant
teapot,1,ray
teapot,0,truck
teapot,2,trumpet
teapot,2,cow
teapot,1,shoe
teapot,0,key
teapot,1,train
teapot,10,teapot
teapot,2,raccoon
teapot,1,tractor
teapot,1,skyscraper
teapot,2,cannon
teapot,1,fish
teapot,2,rocket
teapot,4,frog
teapot,3,hat
teapot,0,computer_monitor
teapot,0,flying_saucer
teapot,0,ice_cream_cone
teapot,3,giraffe
teapot,2,pretzel
teapot,2,camel
teapot,2,violin
teapot,0,person_sitting
teapot,3,table
teapot,3,hourglass
teapot,2,hotdog
teapot,2,parrot
teapot,2,fan
teapot,3,umbrella
teapot,3,mushroom
teapot,2,dinosaur
teapot,2,tank
teapot,0,potted_plant
teapot,2,tent
teapot,1,rifle
teapot,2,sword
teapot,0,alarm_clock
teapot,1,cloud
teapot,1,pizza
teapot,1,guitar
teapot,2,harp
teapot,2,bee
teapot,3,toilet
teapot,1,ape
teapot,2,sailboat
teapot,0,space_shuttle
teapot,3,windmill
teapot,1,ant
teapot,4,rooster
teapot,2,rainbow
teapot,2,geyser
teapot,0,person
teapot,1,walking
teapot,2,chair
teapot,1,door
teapot,3,panda
teapot,1,bridge
teapot,2,dolphin
teapot,2,spider
teapot,2,megaphone
teapot,4,owl
teapot,3,cactus
teapot,1,bat
teapot,0,wading_bird
teapot,2,screwdriver
teapot,2,hamburger
teapot,1,airplane
teapot,2,chicken
teapot,1,tv
teapot,1,brain
teapot,3,pear
teapot,3,pig
teapot,2,backpack
teapot,2,jellyfish
teapot,1,piano
teapot,1,telephone
teapot,1,bicycle
teapot,0,keyboard
teapot,2,lizard
teapot,1,laptop
teapot,2,hammer
teapot,3,squirrel
teapot,3,duck
teapot,2,couch
teapot,0,satellite_dish
teapot,0,crocodilian
teapot,2,bush
teapot,0,pickup_truck
teapot,1,racket
teapot,2,horse
teapot,2,house
teapot,3,moon
teapot,0,computer_mouse
teapot,2,tomato
teapot,2,bread
teapot,3,carrot
teapot,0,helicopter
teapot,1,deer
teapot,2,lion
teapot,1,axe
teapot,2,scorpion
teapot,3,pineapple
teapot,0,hot_air_balloon
teapot,2,snake
teapot,1,microphone
teapot,3,strawberry
teapot,1,saxophone
teapot,0,hermit_crab
raccoon,0,sedan
raccoon,3,dragon
raccoon,4,rhinoceros
raccoon,2,sun
raccoon,3,butterfly
raccoon,0,teddy_bear
raccoon,5,kangaroo
raccoon,2,seal
raccoon,4,zebra
raccoon,2,spoon
raccoon,0,sea_turtle
raccoon,5,dog
raccoon,1,volcano
raccoon,3,tree
raccoon,0,cup
raccoon,0,palm_tree
raccoon,2,bell
raccoon,1,microscope
raccoon,0,t_shirt
raccoon,1,wheelchair
raccoon,6,rabbit
raccoon,0,radio
raccoon,1,church
raccoon,0,frying_pan
raccoon,6,cat
raccoon,0,sponge_bob
raccoon,3,songbird
raccoon,5,hedgehog
raccoon,4,sheep
raccoon,1,bench
raccoon,5,turtle
raccoon,1,apple
raccoon,0,satellite
raccoon,0, 
raccoon,3,beetle
raccoon,3,mouse
raccoon,4,shark
raccoon,3,swan
raccoon,3,crab
raccoon,0,ship
raccoon,0,walkie_talkie
raccoon,2,flower
raccoon,2,banana
raccoon,1,submarine
raccoon,2,scissors
raccoon,3,starfish
raccoon,1,eyeglasses
raccoon,2,knife
raccoon,0,cell_phone
raccoon,0,wine_bottle
raccoon,0,jack_o_lantern
raccoon,4,octopus
raccoon,0,speed_boat
raccoon,2,bulldozer
raccoon,5,bear
raccoon,3,lobster
raccoon,1,basket
raccoon,2,window
raccoon,2,cabin
raccoon,2,parachute
raccoon,2,motorcycle
raccoon,2,pistol
raccoon,0,standing_bird
raccoon,5,tiger
raccoon,0,flying_bird
raccoon,2,saw
raccoon,4,penguin
raccoon,5,monkey
raccoon,1,castle
raccoon,1,candle
raccoon,2,blimp
raccoon,4,seagull
raccoon,0,race_car
raccoon,4,snail
raccoon,0,bus
raccoon,1,suv
raccoon,1,trombone
raccoon,1,armor
raccoon,4,elephant
raccoon,2,ray
raccoon,2,truck
raccoon,1,trumpet
raccoon,4,cow
raccoon,1,shoe
raccoon,0,key
raccoon,1,train
raccoon,2,teapot
raccoon,10,raccoon
raccoon,2,tractor
raccoon,1,skyscraper
raccoon,2,cannon
raccoon,3,fish
raccoon,1,rocket
raccoon,5,frog
raccoon,3,hat
raccoon,0,computer_monitor
raccoon,0,flying_saucer
raccoon,0,ice_cream_cone
raccoon,4,giraffe
raccoon,2,pretzel
raccoon,3,camel
raccoon,1,violin
raccoon,0,person_sitting
raccoon,0,table
raccoon,1,hourglass
raccoon,2,hotdog
raccoon,4,parrot
raccoon,1,fan
raccoon,2,umbrella
raccoon,3,mushroom
raccoon,4,dinosaur
raccoon,1,tank
raccoon,0,potted_plant
raccoon,2,tent
raccoon,3,rifle
raccoon,1,sword
raccoon,0,alarm_clock
raccoon,1,cloud
raccoon,2,pizza
raccoon,1,guitar
raccoon,1,harp
raccoon,4,bee
raccoon,2,toilet
raccoon,3,ape
raccoon,1,sailboat
raccoon,0,space_shuttle
raccoon,2,windmill
raccoon,4,ant
raccoon,5,rooster
raccoon,3,rainbow
raccoon,1,geyser
raccoon,1,person
raccoon,2,walking
raccoon,1,chair
raccoon,1,door
raccoon,5,panda
raccoon,1,bridge
raccoon,4,dolphin
raccoon,4,spider
raccoon,1,megaphone
raccoon,5,owl
raccoon,3,cactus
raccoon,4,bat
raccoon,0,wading_bird
raccoon,2,screwdriver
raccoon,2,hamburger
raccoon,1,airplane
raccoon,3,chicken
raccoon,1,tv
raccoon,2,brain
